

Started: 2016-07-28 19:22:13.664340.
Data OK.
Network OK.
287974 parameters
Functions OK.
Training...
Epoch     TL                  TA                  VL                  VA                  Time                
1344      0.14675717622       0.9535              0.235232482105      0.9789              2.91803503036       
1345      0.152576223314      0.95186             0.235540463775      0.9793              2.91931986809       
1346      0.149813010544      0.9522              0.236386104673      0.979               2.91927099228       
1347      0.15176660195       0.95136             0.239828907698      0.979               2.91804981232       
1348      0.152303535715      0.9519              0.239912422001      0.9792              2.91939091682       
1349      0.153064923063      0.95058             0.237611419708      0.9795              2.91952419281       
1350      0.151347674355      0.9516              0.236965026706      0.9789              2.91712212563       
1351      0.149771589115      0.9513              0.23418860659       0.9788              2.91513490677       
1352      0.150760877356      0.95238             0.234724627435      0.9791              2.91595506668       
1353      0.14965382129       0.95266             0.23303982988       0.9794              2.91693401337       
1354      0.147186423168      0.95342             0.232184174657      0.9795              2.9185860157        
1355      0.150726050064      0.9514              0.230757348984      0.9793              2.91853189468       
1356      0.151031217501      0.95106             0.231151595712      0.9788              2.92027282715       
1357      0.150680040792      0.95098             0.231442694366      0.9799              2.91811800003       
1358      0.152481320873      0.9517              0.233568545431      0.979               2.91872406006       
1359      0.14945276998       0.95098             0.23233172223       0.9797              2.91544604301       
1360      0.14807516925       0.95182             0.231176032871      0.9793              2.91776394844       
1361      0.155999769494      0.9494              0.231792980433      0.9797              2.9169459343        
1362      0.149092756659      0.95116             0.232272708416      0.9793              2.91272306442       
1363      0.150566407293      0.95172             0.233597096801      0.9791              2.91626596451       
1364      0.14984454453       0.95198             0.232547105104      0.9791              2.91889119148       
1365      0.149865822867      0.95204             0.233595234901      0.9792              2.9106221199        
1366      0.151944050044      0.95074             0.230877331644      0.9792              2.9206840992        
1367      0.154016036913      0.95122             0.232447355986      0.9791              2.91801095009       
1368      0.15025386408       0.95204             0.230128356814      0.9794              2.91817784309       
1369      0.151091782451      0.95072             0.231564953923      0.979               2.91156983376       
1370      0.150963288024      0.95236             0.231669916958      0.9793              2.92158794403       
1371      0.152692954168      0.95118             0.235047096759      0.9788              2.9169549942        
1372      0.150050985813      0.95312             0.233778351545      0.9794              2.91684794426       
1373      0.149125649706      0.95232             0.230466505885      0.9792              2.9127869606        
1374      0.150800995976      0.95122             0.229280335456      0.9798              2.91655492783       
1375      0.151031964496      0.9524              0.231658194214      0.9795              2.9161400795        
1376      0.152873980626      0.9514              0.232507444173      0.9795              2.91482877731       
1377      0.151217638701      0.95166             0.22979208678       0.9794              2.91003394127       
1378      0.156670217291      0.95144             0.236210317165      0.9785              2.91866183281       
1379      0.149656055048      0.95206             0.234259159863      0.9793              2.91705012321       
1380      0.148393854573      0.9526              0.231582260877      0.9796              2.91453409195       
1381      0.145130170211      0.95346             0.226292176545      0.9791              2.91771197319       
1382      0.147087781802      0.95262             0.228072685748      0.979               2.92016720772       
1383      0.149088502005      0.95226             0.227307905257      0.9789              2.91857004166       
1384      0.150560952798      0.95234             0.230417690426      0.9791              2.91581511497       
1385      0.148321854696      0.95196             0.22741298303       0.9795              2.91636896133       
1386      0.148915629759      0.95114             0.227583988756      0.9793              2.92045688629       
1387      0.149133812338      0.95228             0.228738509864      0.9795              2.91647005081       
1388      0.151383338422      0.95126             0.228376809508      0.9792              2.91818094254       
1389      0.152639592513      0.95084             0.23187809363       0.9793              2.92031502724       
1390      0.15083465077       0.95274             0.229039501399      0.9796              2.91912508011       
1391      0.149171640649      0.95176             0.23100156039       0.979               2.91843509674       
1392      0.148972759843      0.95304             0.229311304539      0.9795              2.91819810867       
1393      0.151711979657      0.95086             0.229794944823      0.979               2.91403102875       
1394      0.149545830935      0.95238             0.226746542752      0.9794              2.91841197014       
1395      0.150722542107      0.9512              0.226920778304      0.9795              2.91740202904       
1396      0.150027512908      0.95242             0.228039617836      0.9797              2.91824793816       
1397      0.151345995441      0.9516              0.23106264323       0.9789              2.91940808296       
1398      0.153325012475      0.94964             0.231639139354      0.9794              2.9204750061        
1399      0.151088134348      0.95198             0.232101069391      0.9798              2.92007780075       
1400      0.149144621268      0.95286             0.229390926659      0.979               2.91892814636       
1401      0.151058594584      0.95136             0.229334775358      0.9791              2.91796088219       
1402      0.150259892866      0.95152             0.228264687955      0.9796              2.91781997681       
1403      0.148707757369      0.95218             0.228733930737      0.9796              2.91269803047       
1404      0.149235360622      0.95118             0.229495608807      0.9794              2.91927409172       
1405      0.147610988766      0.95298             0.229370623827      0.9793              2.91784000397       
1406      0.150954663232      0.9517              0.230092027038      0.9795              2.92034196854       
1407      0.149845611453      0.95176             0.229412983358      0.9789              2.91917300224       
1408      0.150522289798      0.95142             0.230112807453      0.979               2.91830587387       
1409      0.151318506524      0.95278             0.231792470813      0.9791              2.91690802574       
1410      0.148767000884      0.95212             0.227165248245      0.9795              2.91769099236       
1411      0.147191804424      0.95166             0.22641871199       0.9792              2.92071795464       
1412      0.150913064629      0.95138             0.230049247295      0.9788              2.91616988182       
1413      0.151281715482      0.95112             0.232218777388      0.9791              2.91580796242       
1414      0.150555149838      0.95236             0.230644144863      0.9793              2.91885709763       
1415      0.14785702236       0.95276             0.229951613396      0.9793              2.91812992096       
1416      0.149586356431      0.95222             0.231195642054      0.9795              2.91829705238       
1417      0.153339369968      0.95124             0.23564992398       0.9787              2.91724395752       
1418      0.14741025731       0.95304             0.229745578021      0.9792              2.91694498062       
1419      0.149311900288      0.95202             0.229349926114      0.979               2.91854906082       
1420      0.148687037379      0.95274             0.229457840323      0.9792              2.92027306557       
1421      0.148888067678      0.95198             0.228098700196      0.9789              2.91663098335       
1422      0.152174457237      0.9519              0.228759074956      0.9794              2.91628909111       
1423      0.144860534221      0.95216             0.229490926117      0.9792              2.92046809196       
1424      0.152741534561      0.95158             0.228706100583      0.9788              2.9198539257        
1425      0.146796939075      0.95326             0.230366457254      0.9797              2.91804099083       
1426      0.148785370961      0.95212             0.227735919505      0.9793              2.91820502281       
1427      0.145682441294      0.95218             0.225666499138      0.9791              2.93322491646       
1428      0.146449068263      0.95242             0.22447771132       0.9793              2.91875886917       
1429      0.151892265454      0.95234             0.227312894166      0.9792              2.91999697685       
1430      0.148112736493      0.95264             0.224905326217      0.9793              2.91847896576       
1431      0.146134555936      0.95394             0.227502888441      0.9786              2.91436886787       
1432      0.15189859502       0.95192             0.229048930854      0.9791              2.91763901711       
1433      0.149888223335      0.95134             0.227994345874      0.9788              2.92016005516       
1434      0.147943251282      0.95202             0.229128091037      0.9792              2.91828203201       
1435      0.152103596106      0.9515              0.231706109643      0.979               2.91874504089       
1436      0.147843413427      0.95366             0.228288799524      0.9795              2.91710090637       
1437      0.147716122642      0.9529              0.228790262341      0.9797              2.91798591614       
1438      0.150803626105      0.95078             0.230956555903      0.979               2.91883802414       
1439      0.150859214962      0.9516              0.232202482969      0.9792              2.91900587082       
1440      0.153046088368      0.95086             0.233842714876      0.9788              2.91838312149       
1441      0.151125032455      0.95126             0.233749745041      0.9791              2.92050099373       
1442      0.151053000316      0.95104             0.23385251537       0.9787              2.92014694214       
1443      0.148071506545      0.95208             0.231097856164      0.9793              2.91464805603       
1444      0.150950497612      0.95224             0.229259254038      0.9791              2.91680216789       
1445      0.147949639559      0.95204             0.227860216051      0.979               2.91995596886       
1446      0.148402824551      0.95186             0.228963630646      0.9796              2.91759586334       
1447      0.150345042869      0.95206             0.231982756406      0.9789              2.92423295975       
1448      0.150209770128      0.95134             0.228903322667      0.979               2.93082499504       
1449      0.152393937409      0.9519              0.230151305348      0.9787              2.93351387978       
1450      0.149249778762      0.95336             0.229518008232      0.9788              2.93444013596       
1451      0.148795896545      0.95206             0.227990178019      0.9795              2.93329715729       
1452      0.144150025919      0.95334             0.225108189136      0.9796              2.93325281143       
1453      0.147753107399      0.95238             0.226155014336      0.979               2.9509601593        
1454      0.151014489904      0.9519              0.229108862579      0.9795              2.92687296867       
1455      0.153031613529      0.95024             0.23068138212       0.9792              2.9151558876        
1456      0.144851402789      0.95248             0.22497934103       0.9791              2.91186714172       
1457      0.151058386266      0.95114             0.226526917517      0.979               2.91391897202       
1458      0.151259383857      0.9518              0.226314489543      0.9798              2.91635608673       
1459      0.149942741245      0.95124             0.228102624416      0.9792              2.916877985         
1460      0.150129146129      0.95178             0.231860870868      0.979               2.91781687737       
1461      0.14496848762       0.95338             0.227838417143      0.9794              2.91653108597       
1462      0.144771573171      0.95324             0.225899636745      0.979               2.91640400887       
1463      0.150456310213      0.95134             0.228800426424      0.9794              2.91589403152       
1464      0.148070710599      0.9523              0.229693540931      0.9789              2.9196767807        
1465      0.152945271954      0.95044             0.229560702294      0.9795              2.91442298889       
1466      0.149747865498      0.9527              0.228696364164      0.9784              2.91708898544       
1467      0.151703457013      0.95196             0.228185385466      0.9789              2.91737103462       
1468      0.149006645977      0.95268             0.231242799014      0.9797              2.92042517662       
1469      0.144915604368      0.95358             0.226491482556      0.9793              2.92000198364       
1470      0.146867963076      0.95268             0.225284189731      0.9792              2.92002391815       
1471      0.151198114976      0.95102             0.228203262389      0.979               2.91867613792       
1472      0.151187567413      0.95054             0.229427061975      0.9786              2.91532993317       
1473      0.150533516183      0.951               0.229001875222      0.9794              2.91224694252       
1474      0.150203697085      0.95186             0.228126403689      0.9793              2.91343808174       
1475      0.147824341208      0.9534              0.227462894469      0.9795              2.91886496544       
1476      0.150853634775      0.95116             0.228521351516      0.9792              2.91723299026       
1477      0.147801209539      0.95226             0.227422699332      0.9791              2.9166162014        
1478      0.151549905986      0.95088             0.230650851876      0.9793              2.91673398018       
1479      0.151498196274      0.9505              0.230514317006      0.9794              2.91856789589       
1480      0.150111100152      0.95292             0.229474008083      0.9792              2.92141795158       
1481      0.150707258731      0.95208             0.229371357709      0.9794              2.91796588898       
1482      0.151269711852      0.95186             0.23040747121       0.9794              2.91453194618       
1483      0.151836962774      0.95158             0.229906353354      0.9788              2.91647410393       
1484      0.147532017976      0.95246             0.227988630533      0.9798              2.91909098625       
1485      0.147382647768      0.9523              0.225245688856      0.9793              2.9168381691        
1486      0.145309887379      0.95332             0.221155135334      0.9794              2.91875815392       
1487      0.148325233161      0.95282             0.222774740309      0.9789              2.91803407669       
1488      0.150983179137      0.9518              0.226508131623      0.9794              2.91143679619       
1489      0.146957332045      0.95224             0.225478115678      0.979               2.92093801498       
1490      0.154630373418      0.94994             0.23004546538       0.9792              2.91878914833       
1491      0.149877382889      0.95258             0.232394048572      0.9789              2.91925215721       
1492      0.148645543829      0.95282             0.23301878348       0.9786              2.91918301582       
1493      0.147632753178      0.95368             0.232360599935      0.9793              2.91894602776       
1494      0.149289419204      0.95278             0.229793001711      0.9789              2.91912007332       
1495      0.149490676597      0.95224             0.227579900622      0.979               2.91565895081       
1496      0.149253086299      0.95222             0.22838466838       0.9793              2.9166738987        
1497      0.148531431258      0.95248             0.228897434473      0.9791              2.92097401619       
1498      0.149157848284      0.95154             0.228690368682      0.979               2.92121696472       
1499      0.147800008506      0.95342             0.228017120063      0.979               2.91596984863       
1500      0.144598221928      0.95358             0.224890419096      0.9788              2.92003393173       
1501      0.151595252007      0.95128             0.230139131099      0.9794              2.9146630764        
1502      0.149799300283      0.95188             0.228457210958      0.9791              2.91840982437       
1503      0.147370481938      0.95268             0.226931829751      0.9792              2.91971993446       
1504      0.1504224924        0.95236             0.229214407504      0.9791              2.91842198372       
1505      0.150626968592      0.95148             0.230623202771      0.9788              2.91690993309       
1506      0.147242145613      0.95272             0.228403563052      0.9792              2.92092394829       
1507      0.147801956981      0.95204             0.227338151634      0.9796              2.9164378643        
1508      0.14798040621       0.95272             0.225081723183      0.9799              2.91459393501       
1509      0.148894200772      0.95196             0.223654653132      0.9795              2.9203209877        
1510      0.148392041847      0.95282             0.223563159257      0.9797              2.92176604271       
1511      0.149678542241      0.95224             0.228106351942      0.9791              2.92156600952       
1512      0.14856842272       0.95178             0.226765741408      0.9799              2.91382789612       
1513      0.149176725149      0.95164             0.228053757548      0.9794              2.92077922821       
1514      0.150357662439      0.95214             0.225770366192      0.9791              2.92158293724       
1515      0.144715176374      0.95372             0.222796750814      0.979               2.91831207275       
1516      0.148637464195      0.95316             0.223219196498      0.9798              2.9155061245        
1517      0.141482259408      0.95368             0.219130285084      0.9793              2.91396188736       
1518      0.148404863775      0.95302             0.220852608979      0.979               2.91318702698       
1519      0.149443324581      0.9523              0.223628585041      0.979               2.91843605042       
1520      0.14522007823       0.95284             0.22041740641       0.9791              2.91692996025       
1521      0.144429282099      0.9529              0.221016361564      0.9796              2.91869091988       
1522      0.147379269302      0.95272             0.220897295326      0.9796              2.92072892189       
1523      0.14624003388       0.95298             0.22176746726       0.9791              2.92028403282       
1524      0.14669503279       0.95294             0.221930103749      0.9795              2.91763806343       
1525      0.147602672949      0.9528              0.222566600144      0.9801              2.91978192329       
1526      0.149500545636      0.95192             0.22272888571       0.9791              2.9218108654        
1527      0.148472987413      0.95326             0.22211316824       0.98                2.91845488548       
1528      0.146684007049      0.95246             0.220808688551      0.98                2.92078304291       
1529      0.145977529064      0.9528              0.220994716138      0.9797              2.91965103149       
1530      0.146984929219      0.95222             0.219916068763      0.9794              2.91776585579       
1531      0.142465026677      0.95324             0.219922342151      0.9793              2.92110085487       
1532      0.146683556512      0.95274             0.223241538554      0.9801              2.91886997223       
1533      0.14995877035       0.95256             0.225127872825      0.9801              2.91821694374       
1534      0.144420911521      0.95258             0.222307970375      0.9793              2.91684222221       
1535      0.148411508277      0.95344             0.224585007876      0.9792              2.91892695427       
1536      0.146501024216      0.95224             0.225111702085      0.9788              2.91875290871       
1537      0.144545253515      0.95172             0.222432031482      0.9795              2.92942094803       
1538      0.147734571695      0.95238             0.223774584383      0.9797              2.92063999176       
1539      0.150890481174      0.9513              0.227643541247      0.98                2.91863584518       
1540      0.1482466539        0.95348             0.227138744295      0.9795              2.91862797737       
1541      0.147433627322      0.95336             0.22184812054       0.9796              2.9184679985        
1542      0.145305023193      0.9535              0.221063346416      0.9796              2.92267107964       
1543      0.148586052582      0.95284             0.222315531224      0.9795              2.92014718056       
1544      0.146817686036      0.953               0.222206983715      0.9806              2.91969394684       
1545      0.147258812562      0.95284             0.220651231706      0.9798              2.91614413261       
1546      0.147997578457      0.95302             0.222195343673      0.98                2.92041707039       
1547      0.147062394917      0.95296             0.227218581736      0.9795              2.91803908348       
1548      0.147808556333      0.95248             0.224526375532      0.9801              2.92063689232       
1549      0.148026672974      0.9536              0.223404301703      0.9794              2.91641402245       
1550      0.146687767208      0.95344             0.222092813253      0.9799              2.91738820076       
1551      0.147223173231      0.9538              0.219533934444      0.9795              2.91835594177       
1552      0.145780911371      0.95374             0.222105717659      0.9796              2.91847300529       
1553      0.144797145501      0.95314             0.222519294173      0.9798              2.91833806038       
1554      0.145852088332      0.95308             0.219891154021      0.9798              2.915817976         
1555      0.145650268942      0.95382             0.220823530853      0.9797              2.91827487946       
1556      0.145832872912      0.9522              0.221098386496      0.9799              2.92213702202       
1557      0.147723651305      0.9532              0.219239132106      0.9793              2.91826891899       
1558      0.146507043466      0.953               0.219341408461      0.9796              2.91738700867       
1559      0.147638937682      0.9511              0.220880528539      0.9795              2.92026782036       
1560      0.146167310923      0.95242             0.220941393077      0.9798              2.91783905029       
1561      0.145717117041      0.95314             0.220658331364      0.9798              2.91651511192       
1562      0.147893067077      0.95286             0.222834350914      0.9799              2.9161298275        
1563      0.146188826561      0.95342             0.224216206372      0.9797              2.91692996025       
1564      0.14824298799       0.95278             0.224766106904      0.9794              2.91945886612       
1565      0.146088378206      0.95374             0.225358597934      0.9798              2.91709303856       
1566      0.146637918875      0.95218             0.221497086436      0.9799              2.91714286804       
1567      0.149070229679      0.95248             0.22216219306       0.9801              2.91899490356       
1568      0.147290095463      0.95156             0.22094425261       0.9798              2.91601610184       
1569      0.146712548509      0.95274             0.221101051569      0.9795              2.91573190689       
1570      0.145642090216      0.95328             0.222007133812      0.9798              2.92028594017       
1571      0.142243000492      0.95418             0.219614186138      0.9798              2.91760706902       
1572      0.143146161288      0.95358             0.219080497324      0.9799              2.91840481758       
1573      0.149094404802      0.9517              0.222961712629      0.98                2.91925597191       
1574      0.148061744645      0.9533              0.223134660721      0.9798              2.9133310318        
1575      0.145443700999      0.95346             0.22186915502       0.9801              2.91863083839       
1576      0.149737387821      0.9518              0.221780310571      0.9798              2.91833901405       
1577      0.143638799861      0.95492             0.220839209855      0.9798              2.91334295273       
1578      0.144085447863      0.95278             0.219685699791      0.98                2.91598391533       
1579      0.14739295356       0.95296             0.22311911732       0.9798              2.9184191227        
1580      0.146779422238      0.95426             0.222877601534      0.9798              2.91893386841       
1581      0.14732912682       0.9532              0.221932613105      0.9798              2.91960191727       
1582      0.147581737265      0.95256             0.219815541804      0.9803              2.94655799866       
1583      0.14536278449       0.95318             0.220981498808      0.9795              2.94796800613       
1584      0.146951534301      0.95204             0.219464631379      0.9799              2.94605493546       
1585      0.145591335297      0.95258             0.218665382266      0.98                2.94789505005       
1586      0.148349591717      0.95224             0.21950090453       0.9797              2.94990611076       
1587      0.144776988178      0.9529              0.218810282648      0.9799              2.94428706169       
1588      0.145649753362      0.95258             0.221315414459      0.9797              2.94480895996       
1589      0.147766535133      0.95182             0.223634376377      0.9797              2.94380116463       
1590      0.146197131723      0.95266             0.222535897046      0.9798              2.94754290581       
1591      0.140574014932      0.95544             0.217708387971      0.9798              2.94441795349       
1592      0.148309893608      0.9541              0.222226820886      0.979               2.94327998161       
1593      0.146313786507      0.95242             0.223230083287      0.9803              2.94401192665       
1594      0.147153552473      0.95344             0.221999327093      0.9797              2.94649887085       
1595      0.146408713236      0.95264             0.221336756647      0.9796              2.94458198547       
1596      0.145355772972      0.95378             0.220745521039      0.9801              2.94560408592       
1597      0.146730564088      0.9534              0.221866878867      0.9798              2.94476604462       
1598      0.146179432124      0.9532              0.219186037779      0.9798              2.9474439621        
1599      0.142102331966      0.95518             0.22041214928       0.9796              2.94497990608       
1600      0.147207744941      0.95242             0.219198696315      0.9802              2.94432401657       
1601      0.146290621608      0.9537              0.220811039209      0.98                2.94799780846       
1602      0.145317510888      0.95352             0.221848791838      0.9797              2.9456679821        
1603      0.146681818366      0.95276             0.221933306754      0.9799              2.94460010529       
1604      0.144963841215      0.95388             0.220211138576      0.9796              2.9434030056        
1605      0.14657596454       0.95322             0.221080718935      0.9793              2.94427514076       
1606      0.145554288253      0.95288             0.221057637781      0.9796              2.94077682495       
1607      0.145273400992      0.95392             0.220806878805      0.9795              2.94541597366       
1608      0.145591903552      0.95386             0.218326540291      0.9794              2.94387888908       
1609      0.149130635038      0.95288             0.219630109519      0.9797              2.94536113739       
1610      0.148701953292      0.95164             0.221278334409      0.9794              2.94414401054       
1611      0.148102993369      0.95332             0.222290171683      0.9798              2.94783401489       
1612      0.144151434451      0.9531              0.222327225655      0.9793              2.94663715363       
1613      0.145126258507      0.95266             0.219725415111      0.9794              2.91489195824       
1614      0.146435439214      0.95282             0.219205483049      0.9802              2.91647410393       
1615      0.145825872868      0.95326             0.221274387091      0.9796              2.91303491592       
1616      0.14632317014       0.95224             0.223765633255      0.9802              2.91679096222       
1617      0.144973181635      0.95352             0.222562959045      0.9801              2.91775202751       
1618      0.145959278122      0.95246             0.220129612088      0.9794              2.91391205788       
1619      0.149122580141      0.95296             0.223809246719      0.9793              2.91757392883       
1620      0.14621449858       0.95302             0.220421479642      0.9796              2.91249108315       
1621      0.143513199687      0.95406             0.220432104915      0.9798              2.91733002663       
1622      0.146065795124      0.95356             0.220340632647      0.9796              2.91300702095       
1623      0.146789998487      0.95256             0.220424225926      0.9801              2.91569519043       
1624      0.144041775912      0.95316             0.220644967258      0.9797              2.91948413849       
1625      0.146126448587      0.95402             0.220347050577      0.9805              2.9137198925        
1626      0.142827414796      0.95378             0.21876694262       0.9795              2.91656589508       
1627      0.145406084359      0.95208             0.219959940016      0.98                2.91805076599       
1628      0.143576038703      0.95414             0.21953022927       0.9796              2.91664004326       
1629      0.148133742288      0.95184             0.222735378146      0.9799              2.9131269455        
1630      0.146005479395      0.95316             0.220760374516      0.9797              2.91727995872       
1631      0.145489612371      0.95358             0.218397327513      0.9796              2.9161760807        
1632      0.141362313405      0.9547              0.218322103471      0.9802              2.91758203506       
1633      0.144468444362      0.95308             0.217657604069      0.9802              2.92990398407       
1634      0.145150012299      0.9538              0.219036056101      0.9802              2.91550302505       
1635      0.143705586419      0.95322             0.218930009007      0.9799              2.92048788071       
1636      0.146655654386      0.95294             0.219357457757      0.98                2.91840696335       
1637      0.140723539814      0.95524             0.217494035512      0.9799              2.9205801487        
1638      0.140582368225      0.95402             0.214300563931      0.9805              2.91824293137       
1639      0.145715293065      0.95282             0.217559685558      0.9796              2.91702508926       
1640      0.146069649905      0.95318             0.218220793456      0.98                2.91952610016       
1641      0.142541523576      0.9543              0.216873091459      0.9806              2.91825699806       
1642      0.150045402199      0.95206             0.223055376112      0.9801              2.91604995728       
1643      0.145843513533      0.95358             0.222293514013      0.9798              2.91865491867       
1644      0.146131914407      0.9536              0.221199860424      0.9799              2.91102290154       
1645      0.148539991975      0.95232             0.221069461852      0.9801              2.91701006889       
1646      0.146404642835      0.9538              0.225338871777      0.9802              2.91835784912       
1647      0.145295527503      0.95362             0.224296700209      0.9799              2.91717600822       
1648      0.145342464894      0.95482             0.218653313071      0.9798              2.91557788849       
1649      0.145365770981      0.95378             0.218565361202      0.9799              2.91911506653       
1650      0.146387052462      0.9536              0.221387762576      0.9799              2.9163711071        
1651      0.144311937019      0.9539              0.218725969642      0.9802              2.91700100899       
1652      0.14603391625       0.95376             0.220940262079      0.9798              2.91438984871       
1653      0.146241828799      0.95332             0.221687269956      0.9798              2.91821908951       
1654      0.142270315886      0.95466             0.218914183229      0.9806              2.91948485374       
1655      0.141584740803      0.95386             0.217185526341      0.9796              2.91395401955       
1656      0.143108865172      0.95428             0.217330777645      0.9796              2.91879296303       
1657      0.142413192317      0.95438             0.216985782981      0.9801              2.91549277306       
1658      0.148037060201      0.9529              0.218625415862      0.9802              2.91810393333       
1659      0.142860705853      0.95524             0.218195702136      0.9806              2.9169511795        
1660      0.143016029522      0.95358             0.213820880651      0.9802              2.91761279106       
1661      0.142367940098      0.95486             0.214155550301      0.9802              2.9175620079        
1662      0.147008723393      0.95394             0.216839040071      0.9797              2.91359901428       
1663      0.146923251525      0.95334             0.217011146992      0.9805              2.91769981384       
1664      0.148045039549      0.9533              0.222302357852      0.9801              2.91722297668       
1665      0.144632555842      0.95296             0.220883304626      0.9802              2.91810798645       
1666      0.142915120199      0.9539              0.2182225734        0.9799              2.91424298286       
1667      0.142742489725      0.95382             0.21656216383       0.9799              2.91885495186       
1668      0.14793648541       0.95274             0.221676211804      0.9798              2.91737794876       
1669      0.146373988241      0.95294             0.221625696123      0.9796              2.9157781601        
1670      0.145320115089      0.95232             0.218518150598      0.98                2.91875004768       
1671      0.145104086548      0.9534              0.219876685739      0.9798              2.91762685776       
1672      0.141334448978      0.95594             0.218032763153      0.98                2.91799283028       
1673      0.146761127189      0.95324             0.214849825948      0.9801              2.91962003708       
1674      0.145195074528      0.95334             0.21626495868       0.9803              2.91936898232       
1675      0.145991443768      0.95316             0.21817837432       0.9799              2.91735196114       
1676      0.14553581655       0.95444             0.219020882249      0.98                2.91820287704       
1677      0.148044552952      0.9524              0.219732566178      0.9801              2.91760015488       
1678      0.145104696974      0.95306             0.220264720917      0.9805              2.91957902908       
1679      0.143967275396      0.95374             0.216679329425      0.9799              2.91792798042       
1680      0.144536392391      0.95426             0.217295087129      0.98                2.91658902168       
1681      0.146342304945      0.95252             0.218420217931      0.98                2.9400601387        
1682      0.140896374136      0.9553              0.216125700623      0.9801              2.94621515274       
1683      0.143911788538      0.95322             0.214589948952      0.98                2.94997501373       
1684      0.144690515995      0.95234             0.214137195796      0.9803              2.94712686539       
1685      0.147650400698      0.95282             0.21570097506       0.9809              2.94551897049       
1686      0.144076735079      0.95328             0.215138961375      0.9805              2.93949198723       
1687      0.148925758898      0.95294             0.218898200244      0.9801              2.94378089905       
1688      0.147700344473      0.95282             0.219502460212      0.9803              2.94439506531       
1689      0.142539355382      0.95336             0.215599820018      0.9802              2.94338917732       
1690      0.140999406427      0.95536             0.215219945461      0.9799              2.94667196274       
1691      0.140939019248      0.95452             0.215319637954      0.9796              2.94573688507       
1692      0.147111333013      0.95276             0.220305211842      0.9801              2.94449400902       
1693      0.14483999595       0.95254             0.217832677066      0.9801              2.92025089264       
1694      0.147952557057      0.95244             0.219602914155      0.9804              2.91846299171       
1695      0.146090478972      0.95362             0.217519117892      0.9799              2.9193239212        
1696      0.141615744159      0.95416             0.215406154096      0.9797              2.91434812546       
1697      0.143850370273      0.95486             0.217337223142      0.9805              2.91475605965       
1698      0.145680327863      0.95238             0.21694611311       0.9799              2.91810703278       
1699      0.142887043431      0.95328             0.215108104795      0.9803              2.91776204109       
1700      0.141948240846      0.95458             0.213320363313      0.9803              2.91869091988       
1701      0.145641563237      0.9526              0.216334933788      0.9804              2.91863203049       
1702      0.144435963407      0.95398             0.215703421831      0.9803              2.91747307777       
1703      0.143072399646      0.95368             0.213631680608      0.9804              2.91829013824       
1704      0.141761986017      0.9545              0.213110397011      0.9806              2.91800904274       
1705      0.141084305197      0.9552              0.214426159859      0.9803              2.91879487038       
1706      0.143046952412      0.9538              0.211342520267      0.9805              2.9157230854        
1707      0.146965283453      0.95364             0.214097829908      0.9801              2.92053103447       
1708      0.143138324767      0.9549              0.215403272212      0.9802              2.91826701164       
1709      0.141049504876      0.95464             0.211810700595      0.9807              2.91822886467       
1710      0.143738724515      0.95318             0.211050347984      0.9805              2.92001199722       
1711      0.144909194782      0.95394             0.214732456207      0.9807              2.92005109787       
1712      0.140923817679      0.95492             0.210590479523      0.9805              2.91729307175       
1713      0.140854936987      0.95462             0.211265237629      0.9799              2.91756010056       
1714      0.14345506072       0.95436             0.21145593226       0.9801              2.91914820671       
1715      0.146228028387      0.95374             0.212742318958      0.9802              2.91916489601       
1716      0.142415160984      0.95438             0.21039839536       0.9803              2.91962099075       
1717      0.144432596266      0.95352             0.213607165962      0.9799              2.92011404037       
1718      0.143463492915      0.95372             0.213051944971      0.9799              2.91849088669       
1719      0.147002094388      0.95296             0.215776655823      0.9794              2.91857218742       
1720      0.145055755079      0.95342             0.217406264693      0.9802              2.91791605949       
1721      0.143775571957      0.95358             0.216163324565      0.9799              2.92096209526       
1722      0.141752281636      0.95416             0.212389221042      0.9807              2.91840195656       
1723      0.146511370912      0.9534              0.215277258307      0.9806              2.91880893707       
1724      0.142309620306      0.95462             0.213237897307      0.9804              2.91593909264       
1725      0.145771632046      0.95374             0.214897324145      0.9797              2.90978598595       
1726      0.142706085145      0.95466             0.214812806249      0.9799              2.9200720787        
1727      0.145332493708      0.95296             0.217139761895      0.9805              2.91351699829       
1728      0.143774467185      0.95412             0.21832703799       0.9801              2.9178841114        
1729      0.140983631536      0.95484             0.215435072035      0.9801              2.91895318031       
1730      0.14333464168       0.9537              0.2140440844        0.9808              2.91644096375       
1731      0.141208958924      0.95538             0.215549371392      0.9799              2.91933393478       
1732      0.142048246115      0.95426             0.213549465686      0.9803              2.9098739624        
1733      0.141604921743      0.95354             0.211149405688      0.9801              2.91789102554       
1734      0.143686735928      0.95312             0.213096700609      0.9798              2.91935110092       
1735      0.143410098255      0.95416             0.21386898905       0.9803              2.91971993446       
1736      0.146345579997      0.95336             0.214783821255      0.9804              2.92047691345       
1737      0.146772818863      0.95326             0.217914436758      0.9802              2.91222500801       
1738      0.140223282799      0.95502             0.211384580284      0.9807              2.91937685013       
1739      0.144841162637      0.95344             0.214921942353      0.9808              2.9168510437        
1740      0.144133124575      0.95386             0.211562011391      0.9807              2.92158913612       
1741      0.144762693271      0.95306             0.212969169766      0.9807              2.91635489464       
1742      0.140893945321      0.95534             0.209576199949      0.9807              2.91888403893       
